😽	Целуващо котешко лице със затворени очи, котка, лице, око, целувка
🙀	Изтощено котешко лице, изненадан, изтощен, котка, лице
😿	Плачещо котешко лице, котка, плач, сълза, тъжен
😾	Нацупено котешко лице, котка, лице, нацупен
🙈	видях, жест, лице, маймуна, „не видях“
🙉	жест, лице, маймуна, чух, „не чух“
🙊	жест, забранено, знам, лице, маймуна, не, „не знам“
👶	бебе
🧒	без определен пол, дете, млад
👦	момче
👧	дева, девойка, момиче
🧑	без определен пол, възрастен
👱	блондин, блондин/ка, блондинка
👨	мъж
👱‍♂	блондин, рус мъж, руса коса
🧔	брада, човек с брада
👩	жена
👱‍♀	блондинка, руса жена, руса коса
🧓	без определен пол, възрастен, по-възрастен човек
👴	възрастен, мъж, стар, старец
👵	възрастна, жена, стара, старица
👨‍⚕	доктор, здравен работник, здравна система, лекар, мъж
👩‍⚕	жена, здравна работничка, здравна система, лекарка, медицинска сестра
👨‍🎓	висше образование, дипломиран младеж, студент, учащ
👩‍🎓	висше образование, жена, студентка, учаща
👨‍🏫	инструктор, лектор, преподавател, учител
👩‍🏫	инструкторка, лектор, преподавателка, учителка
👨‍⚖	везни, правосъдие, служител на правосъдието, съдия
👩‍⚖	везни, правосъдие, служителка на правосъдието, съдийка
👨‍🌾	градинар, производител, селскостопански работник, фермер
👩‍🌾	градинарка, производителка, селско стопанство, фермерка
👨‍🍳	готвач, готвещ мъж
👩‍🍳	готвачка, готвеща жена
👨‍🔧	майстор, механик, специалист, техник
👩‍🔧	жена механик, майсторка, специалистка, техник
👨‍🏭	мъж, производство, работник в завод, фабрика
👩‍🏭	жена, производство, работничка в завод, фабрика
👨‍💼	бизнес, костюм, мениджър, служител в офис
👩‍💼	бизнес, жена мениджър, костюм, служителка в офис
👨‍🔬	биолог, инженер, математик, научен работник, учен
👩‍🔬	биолог, жена учен, инженер, математичка, научна работничка
👨‍💻	компютърен специалист, мъж в сферата на технологиите, програмист, софтуер, технологии
👩‍💻	жена в сферата на технологиите, компютърен специалист жена, програмист, софтуер, технологии
👨‍🎤	артист, музика, музикален изпълнител, певец, творец
👩‍🎤	артист, музика, музикална изпълнителка, певица, творец
👨‍🎨	палитра, рисуване, творец, художник
👩‍🎨	жена творец, палитра, рисуване, художничка
👨‍✈	летец, пилот, полет, самолет
👩‍✈	жена летец, жена пилот, полет, самолет
👨‍🚀	астронавт, космически кораб, космонавт, космос, ракета
👩‍🚀	астронавтка, жена космонавт, космически кораб, космос, ракета
👨‍🚒	гасене на пожар, огън, пожарна, пожарникар
👩‍🚒	гасене на пожар, жена пожарникар, огън, пожарна
👮	полицай, полицейски служител, полиция, служител на реда
👮‍♂	полицай, полиция, служител на реда, униформа
👮‍♀	полицайка, полиция, служителка на реда, униформа
🕵‍♂	мъж детектив, частен детектив, шпионин
🕵‍♀	жена, жена детектив, частен детектив жена, шпионин
💂	гвардеец, караул, конвой, страж
💂‍♂	войник, караул, конвой, мъж гвардеец, страж
💂‍♀	жена войник, жена гвардеец, караул, конвой, страж
👷	каска, работник, строител
👷‍♂	работник, строеж, строител, строителен работник
👷‍♀	жена строителен работник, работничка, строеж, строителка
🤴	принц
👸	приказка, принцеса, фантастичен
👳	мъж, тюрбан, чалма, човек с тюрбан
👳‍♂	мъж, мъж с тюрбан, тюрбан, чалма
👳‍♀	жена, жена с тюрбан, тюрбан, чалма
👲	Мъж с китайска шапчица, китайска шапчица, мъж, шапка
🧕	жена с кърпа за глава, кърпа за глава, мантила, тюрбан, хиджаб
🤵	мъж, мъж във фрак, фрак
👰	Булка с було, булка, було, сватба
🤰	бременна, бременна жена, жена
🤱	бебе, кърмене, хранене
👼	ангел, ангелче, бебе, лице, приказка
🎅	дядо, дядо коледа, коледа, празнуване, приказка, фантастичен
🤶	баба, баба коледа, коледа
🦸	героиня, героична, добра, жена супергерой, суперсили
🦸‍♀	героиня, герой, жена, праведна, способности, супергерой от женски пол
🦸‍♂	герой, добър, супергерой, супермен, суперсила
🦹	зло, злодей, престъпник, суперзлодей, суперсила
🦹‍♀	жена, жена суперзлодей, зло, злодей, престъпник, суперсила
🦹‍♂	зло, злодей, мъж, мъж суперзлодей, престъпник, суперсила
🧙	вещица, жена магьосник, магьосница
🧙‍♀	вълшебница, магьосница, чародейка
🧙‍♂	вълшебник, мъж магьосник, чародей
🧚	Оберон, Пук, Титания, фея
🧚‍♀	Титания, жена фея
🧚‍♂	Оберон, Пук, мъж фея
🧛	Дракула, вампирка, немъртва
🧛‍♀	жена вампир, немъртъв
🧛‍♂	Дракула, мъж вампир, немъртъв
🧜	жена амфибия, мъж амфибия, русалка, човек амфибия
🧜‍♀	жена амфибия, русалка
🧜‍♂	Тритон, мъж амфибия
🧝	елф, магическо
🧝‍♀	вълшебен, жена елф
🧝‍♂	вълшебен, мъж елф
🧞	джин, дух, женски джин
🧞‍♀	джин, жена джин
🧞‍♂	джин, мъж джин
🧟	зомби, немъртъв, ходещи мъртви
🧟‍♀	жена зомби, немъртва, ходеща мъртва
🧟‍♂	мъж зомби, немъртъв, ходещ мъртъв
🙍	Намръщен човек, гримаса, жест
🙍‍♂	мръщене, намръщен мъж, обиден мъж, обидена гримаса
🙍‍♀	мръщене, намръщена жена, обидена гримаса, обидена жена
🙎	Нацупен човек, жест, нацупен
🙎‍♂	гримаса, намусен мъж, нацупен мъж, недоволна гримаса
🙎‍♀	гримаса, намусена жена, нацупена жена, недоволна гримаса
🙅	жест, жест за „не“, забранено, не, ръка
🙅‍♂	жест с ръка, жест „не“, забрана, мъж, правещ жест за „не“
🙅‍♀	жена, правеща жест за „не“, жест с ръка, жест „не“, забрана
🙆	ok, жест, жест за „окей“, окей, ръка
🙆‍♂	жест с ръка, жест „да“, мъж, правещ жест за „окей“, потвърждение
🙆‍♀	жена, правеща жест за „окей“, жест с ръка, жест „да“, потвърждение
💁	Човек от информационна служба, информация, помощ, ръка
💁‍♂	информация, мъж от информационна служба, помощ
💁‍♀	жена от информационна служба, информация, помощ
🙋	Щастлив човек, вдигнал ръка, вдигнат, жест, ръка, щастлив
🙋‍♂	вдигната ръка, жест с ръка, щастлив, щастлив мъж, вдигнал ръка
🙋‍♀	вдигната ръка, жест с ръка, щастлива, щастлива жена, вдигнала ръка
🙇	Покланящ се човек, жест, извинение, поклон, съжалявам
🙇‍♂	жест, извинение, покланящ се мъж, поклон
🙇‍♀	жест, извинение, покланяща се жена, поклон
🤦	лице, невярване, отчаяние, ръка, ръка върху лице
🤦‍♂	жест с ръка, мъж с ръка върху лицето, невярване, отчаяние
🤦‍♀	жена с ръка върху лицето, жест с ръка, невярване, отчаяние
🤷	безразличие, рамене, свиване, свиване на рамене, съмнение
🤷‍♂	безразличие, жест с рамене, мъж свива рамене, съмнение
🤷‍♀	безразличие, жена свива рамене, жест с рамене, съмнение
💆	Масаж на лицето, масаж, салон
💆‍♂	масаж, масаж на лице, мъж с масажирано лице
💆‍♀	жена с масажирано лице, масаж, масаж на лице
💇	прическа, фризьор, фризьорски салон
💇‍♂	бръснарски салон, подстригван мъж, прическа
💇‍♀	подстригвана жена, прическа, фризьор, фризьорски салон
🚶	пешеходец, разходка, ходене, ходя
🚶‍♂	вървене, разходка, ходене пеш, ходещ мъж
🚶‍♀	вървене, разходка, ходене пеш, ходеща жена
🏃	бегач, бягане, маратон, тичане
🏃‍♂	бягане, състезание, тичане, тичащ мъж
🏃‍♀	бягане, състезание, тичане, тичаща жена
💃	танц, танцьорка
🕺	мъж, танц, танцуващ мъж
👯	жена, забавляващи се хора, заешки уши, момиче, танцьорка
👯‍♂	веселие, веселящи се мъже, веселящи се мъже със заешки уши, забавления, заешки уши
👯‍♀	веселие, забавления, забавляващи се жени, забавляващи се жени със заешки уши, заешки уши
🧖	парна баня, сауна, човек в помещение с пара
🧖‍♀	жена в помещение с пара, парна баня, сауна
🧖‍♂	мъж в помещение с пара, парна баня, сауна
🧗	алпинист, катерещ се човек
🧗‍♀	алпинист, катерач, катерачка
🧗‍♂	катерач
🧘	йога, медитация, човек в поза „лотус“
🧘‍♀	жена в поза „лотос“, йога, медитация
🧘‍♂	йога, медитация, мъж в поза „лотос“
🛀	баня, вана, къпещ се човек
🛌	Човек в леглото, сън, хотел
👤	Силует на бюст, бюст, силует
👥	Силуети на бюстове, бюст, силует
🤺	спорт, фехтовач, фехтовка, човек, шпага
🏇	Конни надбягвания, жокей, кон, надбягване
🏌‍♂	голф, играч, мъж, мъж, играещ голф
🏌‍♀	голф, жена, жена играч, жена, играеща голф
🏄‍♂	мъж, мъж, каращ сърф, сърф, сърфиране
🏄‍♀	жена, сърф, сърфиране, сърфистка
🚣	Гребна лодка, кораб, превозно средство
🚣‍♂	гребец, гребящ мъж, лодка, спорт във вода
🚣‍♀	гребане, гребяща жена, лодка, спорт във вода
🏊‍♂	мъж, плуване, плуващ мъж
🏊‍♀	жена, плуване, плувкиня
⛹‍♂	мъж, мъж с топка, спорт, топка
⛹‍♀	жена, жена с топка, спорт, топка
🏋‍♂	вдигане тежести, вдигащ тежести мъж, тежкоатлет, щангист
🏋‍♀	вдигане тежести, вдигаща тежести жена, тежкоатлетка, щангистка
🚴	велосипед, велосипедист, колело
🚴‍♂	велосипед, колоездач, мъж на велосипед, мъж с колело
🚴‍♀	велосипед, велосипедистка, жена с колело, колоездене
🚵	Планински колоездач, велосипедист, колело, колоездач, планина
🚵‍♂	мъж на планински велосипед, планински колоездач
🚵‍♀	жена, жена на планински велосипед, планински колоездач
🤸	гимнастика, спорт, циганско колело, човек
🤸‍♂	акробат, гимнастика, мъж, спорт
🤸‍♀	акробатка, гимнастика, жена, спорт
🤼	борба, борец, борци, спорт, човек
🤼‍♂	борба, борещи се мъже, борци, мъже
🤼‍♀	борба, борещи се жени, борци, жени
🤽	вода, водна топка, спорт, топка, човек
🤽‍♂	водна топка, мъж, играещ водна топка, спортист, топка
🤽‍♀	водна топка, жена, играеща водна топка, спортистка, топка
🤾	спорт, топка, хандбал, човек
🤾‍♂	мъж, спорт, хандбал, хандбалист
🤾‍♀	жена, спорт, хандбал, хандбалистка
🤹	баланс, жонглирам, жонглиране, умение
🤹‍♂	жонглиране, жонгльор, мъж
🤹‍♀	жена, жонглиране, жонгльорка
👫	Мъж и жена, държащи се за ръце, двойка, жена, мъж, ръка
👬	Двама мъже, държащи се за ръце, близнаци, двойка, зодия, мъж
👭	Две жени, държащи се за ръце, двойка, държа, жена, ръка
💏	двойка, романтика, целувка
💑	Двойка и сърце, двойка, любов, романтика, сърце
🤳	камера, селфи, телефон
💪	Стегнат бицепс, бицепс, мускул, стегнат, тяло
🦵	крайник, крак, ритник
🦶	настъпване, ритник, стъпало
🖕	пръст, ръка, среден пръст, тяло
🤞	късмет, палци, ръка, стискане, стискане на палци
🖖	Поздрав на вулканите, вулкан, пръст, ръка, спок
